cd,name,gender,age,div,salary
1095,Anne,F,30,DE,3000
38447,James,M,30,FE,3500
7825,Rose,M,35,DA,3000
32154,Smith,M,40,DA,4000
38578,Mary,F,35,BE,4000
10558,Mary,F,35,BE,4000
15680,Williams,M,30,DE,2500
3488,Williams,M,30,DE,2500
13838,Williams,M,30,DE,2500
3078,Smith,M,40,DA,4000
6661,Rose,M,35,DA,3000
36982,Mary,F,35,BE,4000
25787,James,M,30,FE,3500
22612,Mary,F,35,BE,4000
14833,Rose,M,35,DA,3000
22508,Williams,M,30,DE,2500
8230,Mary,F,35,BE,4000
32199,Anne,F,30,DE,3000
30582,Smith,M,40,DA,4000
8509,Rose,M,35,DA,3000
5108,Williams,M,30,DE,2500
23385,Anne,F,30,DE,3000
20040,Smith,M,40,DA,4000
2069,James,M,30,FE,3500
6534,Smith,M,40,DA,4000
15921,Anne,F,30,DE,3000
6911,James,M,30,FE,3500
18179,James,M,30,FE,3500
6853,Rose,M,35,DA,3000
18792,Smith,M,40,DA,4000
29696,Williams,M,30,DE,2500
24599,James,M,30,FE,3500
115,Rose,M,35,DA,3000
5303,James,M,30,FE,3500
33737,James,M,30,FE,3500
30450,Smith,M,40,DA,4000
26448,Smith,M,40,DA,4000
2835,Anne,F,30,DE,3000
29898,Smith,M,40,DA,4000
14732,Williams,M,30,DE,2500
26106,Smith,M,40,DA,4000
33900,Smith,M,40,DA,4000
460,Mary,F,35,BE,4000
28462,Mary,F,35,BE,4000
20439,Anne,F,30,DE,3000
13462,Mary,F,35,BE,4000
5037,Anne,F,30,DE,3000
2782,Mary,F,35,BE,4000
32855,James,M,30,FE,3500
8244,Smith,M,40,DA,4000
8946,Smith,M,40,DA,4000
37708,Mary,F,35,BE,4000
35698,Mary,F,35,BE,4000
29920,Mary,F,35,BE,4000
30329,James,M,30,FE,3500
873,Anne,F,30,DE,3000
39317,James,M,30,FE,3500
11094,Smith,M,40,DA,4000
18728,Williams,M,30,DE,2500
10836,Smith,M,40,DA,4000
11444,Williams,M,30,DE,2500
17624,Williams,M,30,DE,2500
20532,Smith,M,40,DA,4000
5351,James,M,30,FE,3500
4102,Mary,F,35,BE,4000
27479,James,M,30,FE,3500
20338,Mary,F,35,BE,4000
10465,Rose,M,35,DA,3000
21120,Smith,M,40,DA,4000
10981,Rose,M,35,DA,3000
19179,Anne,F,30,DE,3000
9955,Rose,M,35,DA,3000
19539,Anne,F,30,DE,3000
8952,Smith,M,40,DA,4000
28470,Smith,M,40,DA,4000
11963,James,M,30,FE,3500
39308,Williams,M,30,DE,2500
28674,Smith,M,40,DA,4000
6805,Rose,M,35,DA,3000
22867,Rose,M,35,DA,3000
11310,Smith,M,40,DA,4000
22111,Rose,M,35,DA,3000
37822,Mary,F,35,BE,4000
2800,Mary,F,35,BE,4000
8739,Anne,F,30,DE,3000
26537,James,M,30,FE,3500
28407,Anne,F,30,DE,3000
10494,Smith,M,40,DA,4000
3348,Smith,M,40,DA,4000
38095,Rose,M,35,DA,3000
34766,Williams,M,30,DE,2500
15419,James,M,30,FE,3500
31973,James,M,30,FE,3500
34057,Rose,M,35,DA,3000
35140,Mary,F,35,BE,4000
37196,Williams,M,30,DE,2500
14478,Smith,M,40,DA,4000
20799,Anne,F,30,DE,3000
5574,Smith,M,40,DA,4000
374,Williams,M,30,DE,2500
19437,Anne,F,30,DE,3000
31480,Mary,F,35,BE,4000
25515,Anne,F,30,DE,3000
9679,Rose,M,35,DA,3000
24673,Rose,M,35,DA,3000
2627,James,M,30,FE,3500
11813,James,M,30,FE,3500
36627,Anne,F,30,DE,3000
33734,Williams,M,30,DE,2500
6570,Smith,M,40,DA,4000
34343,James,M,30,FE,3500
35251,Rose,M,35,DA,3000
18706,Mary,F,35,BE,4000
29267,James,M,30,FE,3500
11423,James,M,30,FE,3500
29430,Smith,M,40,DA,4000
8734,Mary,F,35,BE,4000
39431,James,M,30,FE,3500
6432,Smith,M,40,DA,4000
6050,Williams,M,30,DE,2500
24717,Anne,F,30,DE,3000
12320,Williams,M,30,DE,2500
30336,Smith,M,40,DA,4000
20636,Williams,M,30,DE,2500
16492,Mary,F,35,BE,4000
16252,Mary,F,35,BE,4000
27294,Smith,M,40,DA,4000
26387,James,M,30,FE,3500
27806,Williams,M,30,DE,2500
10144,Mary,F,35,BE,4000
6727,Rose,M,35,DA,3000
24231,Anne,F,30,DE,3000
21809,James,M,30,FE,3500
32882,Williams,M,30,DE,2500
34459,Rose,M,35,DA,3000
988,Mary,F,35,BE,4000
15611,James,M,30,FE,3500
6223,Rose,M,35,DA,3000
36966,Smith,M,40,DA,4000
34247,James,M,30,FE,3500
9844,Mary,F,35,BE,4000
16117,Rose,M,35,DA,3000
1350,Smith,M,40,DA,4000
9263,James,M,30,FE,3500
12172,Mary,F,35,BE,4000
24260,Williams,M,30,DE,2500
19918,Mary,F,35,BE,4000
6098,Williams,M,30,DE,2500
31460,Williams,M,30,DE,2500
19621,Rose,M,35,DA,3000
20686,Mary,F,35,BE,4000
7122,Smith,M,40,DA,4000
15614,Williams,M,30,DE,2500
27609,Anne,F,30,DE,3000
28846,Mary,F,35,BE,4000
17221,Rose,M,35,DA,3000
25855,Rose,M,35,DA,3000
12130,Mary,F,35,BE,4000
26533,Rose,M,35,DA,3000
34574,Williams,M,30,DE,2500
34586,Williams,M,30,DE,2500
31430,Williams,M,30,DE,2500
7240,Mary,F,35,BE,4000
26832,Smith,M,40,DA,4000
474,Smith,M,40,DA,4000
23955,Anne,F,30,DE,3000
11591,James,M,30,FE,3500
23127,Anne,F,30,DE,3000
36375,Anne,F,30,DE,3000
13725,Anne,F,30,DE,3000
23743,Rose,M,35,DA,3000
23903,James,M,30,FE,3500
22392,Smith,M,40,DA,4000
21143,James,M,30,FE,3500
2148,Smith,M,40,DA,4000
631,Rose,M,35,DA,3000
2709,Anne,F,30,DE,3000
17100,Smith,M,40,DA,4000
7983,Anne,F,30,DE,3000
19535,James,M,30,FE,3500
388,Mary,F,35,BE,4000
12674,Williams,M,30,DE,2500
1372,Mary,F,35,BE,4000
37,Rose,M,35,DA,3000
548,Williams,M,30,DE,2500
10117,Rose,M,35,DA,3000
30617,James,M,30,FE,3500
11970,Smith,M,40,DA,4000
26615,James,M,30,FE,3500
24970,Mary,F,35,BE,4000
901,Rose,M,35,DA,3000
5344,Mary,F,35,BE,4000
9697,Rose,M,35,DA,3000
27335,James,M,30,FE,3500
37794,Smith,M,40,DA,4000
12731,James,M,30,FE,3500
13511,James,M,30,FE,3500
8317,Rose,M,35,DA,3000
8294,Williams,M,30,DE,2500
17754,Smith,M,40,DA,4000
34650,Smith,M,40,DA,4000
32594,Williams,M,30,DE,2500
39566,Williams,M,30,DE,2500
27260,Williams,M,30,DE,2500
22479,Anne,F,30,DE,3000
11546,Williams,M,30,DE,2500
13061,James,M,30,FE,3500
37290,Smith,M,40,DA,4000
28325,James,M,30,FE,3500
26998,Mary,F,35,BE,4000
35525,James,M,30,FE,3500
9808,Mary,F,35,BE,4000
652,Mary,F,35,BE,4000
21038,Williams,M,30,DE,2500
32053,Rose,M,35,DA,3000
19374,Smith,M,40,DA,4000
20842,Mary,F,35,BE,4000
27288,Smith,M,40,DA,4000
18638,Williams,M,30,DE,2500
38417,James,M,30,FE,3500
13832,Williams,M,30,DE,2500
22990,Mary,F,35,BE,4000
24996,Smith,M,40,DA,4000
5220,Smith,M,40,DA,4000
30759,Anne,F,30,DE,3000
23878,Mary,F,35,BE,4000
13967,James,M,30,FE,3500
21146,Williams,M,30,DE,2500
33910,Mary,F,35,BE,4000
4878,Smith,M,40,DA,4000
27152,Williams,M,30,DE,2500
11288,Williams,M,30,DE,2500
25687,Rose,M,35,DA,3000
11934,Smith,M,40,DA,4000
33761,James,M,30,FE,3500
37180,Mary,F,35,BE,4000
7510,Mary,F,35,BE,4000
32477,James,M,30,FE,3500
31361,James,M,30,FE,3500
18757,Rose,M,35,DA,3000
13271,James,M,30,FE,3500
35774,Williams,M,30,DE,2500
25411,Rose,M,35,DA,3000
3309,Anne,F,30,DE,3000
34611,Anne,F,30,DE,3000
25632,Smith,M,40,DA,4000
13038,Smith,M,40,DA,4000
4956,Smith,M,40,DA,4000
39122,Williams,M,30,DE,2500
17004,Smith,M,40,DA,4000
18190,Mary,F,35,BE,4000
35592,Smith,M,40,DA,4000
2264,Williams,M,30,DE,2500
7736,Williams,M,30,DE,2500
39090,Smith,M,40,DA,4000
11354,Williams,M,30,DE,2500
38257,Rose,M,35,DA,3000
17550,Smith,M,40,DA,4000
21576,Smith,M,40,DA,4000
38278,Mary,F,35,BE,4000
28689,Anne,F,30,DE,3000
24597,Anne,F,30,DE,3000
25191,Anne,F,30,DE,3000
22629,Anne,F,30,DE,3000
24483,Anne,F,30,DE,3000
19412,Williams,M,30,DE,2500
4121,James,M,30,FE,3500
28568,Williams,M,30,DE,2500
5031,Anne,F,30,DE,3000
32928,Smith,M,40,DA,4000
16040,Williams,M,30,DE,2500
35657,James,M,30,FE,3500
5779,Rose,M,35,DA,3000
24010,Mary,F,35,BE,4000
15825,Anne,F,30,DE,3000
36796,Mary,F,35,BE,4000
27699,Anne,F,30,DE,3000
5709,Anne,F,30,DE,3000
29429,James,M,30,FE,3500
394,Mary,F,35,BE,4000
25350,Smith,M,40,DA,4000
3231,Anne,F,30,DE,3000
21074,Williams,M,30,DE,2500
21100,Mary,F,35,BE,4000
25514,Williams,M,30,DE,2500
16292,Williams,M,30,DE,2500
24275,James,M,30,FE,3500
839,James,M,30,FE,3500
34546,Mary,F,35,BE,4000
37228,Mary,F,35,BE,4000
20606,Williams,M,30,DE,2500
7262,Williams,M,30,DE,2500
11039,James,M,30,FE,3500
1829,James,M,30,FE,3500
6132,Smith,M,40,DA,4000
5274,Smith,M,40,DA,4000
26729,James,M,30,FE,3500
8646,Smith,M,40,DA,4000
24563,James,M,30,FE,3500
26613,Anne,F,30,DE,3000
39920,Williams,M,30,DE,2500
26760,Smith,M,40,DA,4000
26165,James,M,30,FE,3500
11649,Anne,F,30,DE,3000
30805,Rose,M,35,DA,3000
27748,Mary,F,35,BE,4000
2218,Mary,F,35,BE,4000
34918,Mary,F,35,BE,4000
12843,Anne,F,30,DE,3000
7738,Mary,F,35,BE,4000
15678,Smith,M,40,DA,4000
8887,Rose,M,35,DA,3000
17407,Rose,M,35,DA,3000
22658,Williams,M,30,DE,2500
6285,Anne,F,30,DE,3000
11608,Mary,F,35,BE,4000
6026,Williams,M,30,DE,2500
13826,Williams,M,30,DE,2500
5923,Rose,M,35,DA,3000
32973,Anne,F,30,DE,3000
14155,Rose,M,35,DA,3000
17663,James,M,30,FE,3500
7142,Williams,M,30,DE,2500
1846,Mary,F,35,BE,4000
32463,Anne,F,30,DE,3000
26458,Mary,F,35,BE,4000
6385,Rose,M,35,DA,3000
678,Smith,M,40,DA,4000
39866,Williams,M,30,DE,2500
13785,Anne,F,30,DE,3000
10445,James,M,30,FE,3500
20563,Rose,M,35,DA,3000
31718,Williams,M,30,DE,2500
27822,Smith,M,40,DA,4000
3564,Smith,M,40,DA,4000
6964,Mary,F,35,BE,4000
19246,Mary,F,35,BE,4000
26678,Williams,M,30,DE,2500
21333,Anne,F,30,DE,3000
19073,James,M,30,FE,3500
38,Williams,M,30,DE,2500
8611,Rose,M,35,DA,3000
3194,Williams,M,30,DE,2500
6201,Anne,F,30,DE,3000
31951,Rose,M,35,DA,3000
22833,Anne,F,30,DE,3000
28186,Mary,F,35,BE,4000
21075,Anne,F,30,DE,3000
20796,Smith,M,40,DA,4000
13230,Smith,M,40,DA,4000
33428,Williams,M,30,DE,2500
14511,Anne,F,30,DE,3000
35379,Anne,F,30,DE,3000
28492,Mary,F,35,BE,4000
33145,Rose,M,35,DA,3000
18863,James,M,30,FE,3500
15518,Williams,M,30,DE,2500
2293,Rose,M,35,DA,3000
12877,Rose,M,35,DA,3000
23133,Anne,F,30,DE,3000
14371,Rose,M,35,DA,3000
17788,Mary,F,35,BE,4000
28313,James,M,30,FE,3500
34251,Anne,F,30,DE,3000
20001,Anne,F,30,DE,3000
1562,Williams,M,30,DE,2500
4635,Anne,F,30,DE,3000
17838,Smith,M,40,DA,4000
25103,James,M,30,FE,3500
18762,Smith,M,40,DA,4000
24832,Mary,F,35,BE,4000
13996,Mary,F,35,BE,4000
13606,Mary,F,35,BE,4000
16000,Mary,F,35,BE,4000
30392,Williams,M,30,DE,2500
22272,Smith,M,40,DA,4000
5855,James,M,30,FE,3500
30634,Mary,F,35,BE,4000
29579,James,M,30,FE,3500
7103,James,M,30,FE,3500
14056,Mary,F,35,BE,4000
12986,Williams,M,30,DE,2500
31348,Mary,F,35,BE,4000
6462,Smith,M,40,DA,4000
38884,Mary,F,35,BE,4000
23316,Smith,M,40,DA,4000
16499,James,M,30,FE,3500
26900,Williams,M,30,DE,2500
33117,Anne,F,30,DE,3000
20475,Anne,F,30,DE,3000
9282,Smith,M,40,DA,4000
14085,Anne,F,30,DE,3000
24165,Anne,F,30,DE,3000
31684,Mary,F,35,BE,4000
7107,Anne,F,30,DE,3000
33021,Anne,F,30,DE,3000
30602,Williams,M,30,DE,2500
13473,Anne,F,30,DE,3000
38759,James,M,30,FE,3500
29254,Mary,F,35,BE,4000
28671,Anne,F,30,DE,3000
25275,Anne,F,30,DE,3000
18641,James,M,30,FE,3500
17794,Mary,F,35,BE,4000
1521,Anne,F,30,DE,3000
20799,Anne,F,30,DE,3000
15477,Anne,F,30,DE,3000
21005,James,M,30,FE,3500
25377,Anne,F,30,DE,3000
20102,Williams,M,30,DE,2500
28435,Rose,M,35,DA,3000
39020,Williams,M,30,DE,2500
4619,James,M,30,FE,3500
13355,James,M,30,FE,3500
12667,Rose,M,35,DA,3000
36455,James,M,30,FE,3500
26994,Smith,M,40,DA,4000
21383,James,M,30,FE,3500
13148,Williams,M,30,DE,2500
36698,Williams,M,30,DE,2500
4441,Rose,M,35,DA,3000
8505,Anne,F,30,DE,3000
2702,Williams,M,30,DE,2500
23865,Anne,F,30,DE,3000
31234,Mary,F,35,BE,4000
14655,Anne,F,30,DE,3000
37998,Smith,M,40,DA,4000
12734,Williams,M,30,DE,2500
12551,James,M,30,FE,3500
12037,Rose,M,35,DA,3000
20738,Williams,M,30,DE,2500
38556,Smith,M,40,DA,4000
25195,Rose,M,35,DA,3000
28772,Williams,M,30,DE,2500
5937,Anne,F,30,DE,3000
26761,Rose,M,35,DA,3000
18342,Smith,M,40,DA,4000
15010,Mary,F,35,BE,4000
8529,Anne,F,30,DE,3000
32426,Williams,M,30,DE,2500
12835,Rose,M,35,DA,3000
6387,Anne,F,30,DE,3000
5939,James,M,30,FE,3500
273,Anne,F,30,DE,3000
6753,Anne,F,30,DE,3000
6529,Rose,M,35,DA,3000
35274,Smith,M,40,DA,4000
31613,James,M,30,FE,3500
39275,James,M,30,FE,3500
31791,Anne,F,30,DE,3000
15482,Williams,M,30,DE,2500
18997,Rose,M,35,DA,3000
19752,Smith,M,40,DA,4000
26755,Rose,M,35,DA,3000
22629,Anne,F,30,DE,3000
13396,Mary,F,35,BE,4000
91,Rose,M,35,DA,3000
35219,James,M,30,FE,3500
5962,Mary,F,35,BE,4000
24425,James,M,30,FE,3500
854,Williams,M,30,DE,2500
36977,James,M,30,FE,3500
36934,Mary,F,35,BE,4000
38450,Williams,M,30,DE,2500
32327,James,M,30,FE,3500
7316,Williams,M,30,DE,2500
33173,James,M,30,FE,3500
4544,Williams,M,30,DE,2500
25078,Mary,F,35,BE,4000
3865,Rose,M,35,DA,3000
3255,Anne,F,30,DE,3000
11974,Mary,F,35,BE,4000
6155,James,M,30,FE,3500
23103,Anne,F,30,DE,3000
4567,Rose,M,35,DA,3000
7715,James,M,30,FE,3500
12121,Rose,M,35,DA,3000
17839,Rose,M,35,DA,3000
27721,Rose,M,35,DA,3000
25958,Williams,M,30,DE,2500
30815,James,M,30,FE,3500
16108,Mary,F,35,BE,4000
11322,Smith,M,40,DA,4000
2453,James,M,30,FE,3500
4217,James,M,30,FE,3500
31673,James,M,30,FE,3500
18385,Rose,M,35,DA,3000
18622,Mary,F,35,BE,4000
17992,Mary,F,35,BE,4000
19886,Williams,M,30,DE,2500
745,Rose,M,35,DA,3000
12249,Anne,F,30,DE,3000
35282,Williams,M,30,DE,2500
22981,Rose,M,35,DA,3000
37063,Rose,M,35,DA,3000
14241,Anne,F,30,DE,3000
15972,Smith,M,40,DA,4000
9121,Rose,M,35,DA,3000
6106,Mary,F,35,BE,4000
27385,Rose,M,35,DA,3000
9810,Smith,M,40,DA,4000
11640,Smith,M,40,DA,4000
24160,Mary,F,35,BE,4000
28417,Rose,M,35,DA,3000
11431,Rose,M,35,DA,3000
2323,Rose,M,35,DA,3000
20290,Mary,F,35,BE,4000
3563,James,M,30,FE,3500
31452,Smith,M,40,DA,4000
37624,Mary,F,35,BE,4000
28062,Smith,M,40,DA,4000
17196,Smith,M,40,DA,4000
38929,Rose,M,35,DA,3000
29353,Rose,M,35,DA,3000
33793,Rose,M,35,DA,3000
18022,Mary,F,35,BE,4000
8926,Mary,F,35,BE,4000
6775,Rose,M,35,DA,3000
5378,Williams,M,30,DE,2500
38948,Williams,M,30,DE,2500
1697,James,M,30,FE,3500
7289,James,M,30,FE,3500
3083,James,M,30,FE,3500
8712,Smith,M,40,DA,4000
19043,James,M,30,FE,3500
7154,Williams,M,30,DE,2500
26261,James,M,30,FE,3500
10697,James,M,30,FE,3500
9714,Smith,M,40,DA,4000
6311,James,M,30,FE,3500
12593,James,M,30,FE,3500
26371,Rose,M,35,DA,3000
7172,Williams,M,30,DE,2500
18326,Williams,M,30,DE,2500
24293,James,M,30,FE,3500
30619,Rose,M,35,DA,3000
35811,Anne,F,30,DE,3000
32932,Mary,F,35,BE,4000
17934,Smith,M,40,DA,4000
15268,Mary,F,35,BE,4000
39450,Smith,M,40,DA,4000
10257,Anne,F,30,DE,3000
9384,Smith,M,40,DA,4000
13561,Rose,M,35,DA,3000
23662,Mary,F,35,BE,4000
23931,Anne,F,30,DE,3000
2601,Anne,F,30,DE,3000
16547,James,M,30,FE,3500
4436,Williams,M,30,DE,2500
23800,Mary,F,35,BE,4000
9600,Smith,M,40,DA,4000
37969,Rose,M,35,DA,3000
26762,Williams,M,30,DE,2500
15314,Williams,M,30,DE,2500
39591,Anne,F,30,DE,3000
22448,Williams,M,30,DE,2500
12357,Anne,F,30,DE,3000
12768,Smith,M,40,DA,4000
24761,James,M,30,FE,3500
12249,Anne,F,30,DE,3000
21154,Mary,F,35,BE,4000
10237,Rose,M,35,DA,3000
17410,Mary,F,35,BE,4000
35782,Mary,F,35,BE,4000
11148,Smith,M,40,DA,4000
20026,Mary,F,35,BE,4000
32932,Mary,F,35,BE,4000
34545,Anne,F,30,DE,3000
12576,Smith,M,40,DA,4000
39085,Rose,M,35,DA,3000
38747,James,M,30,FE,3500
35179,Rose,M,35,DA,3000
5495,James,M,30,FE,3500
1085,James,M,30,FE,3500
22900,Mary,F,35,BE,4000
8481,Anne,F,30,DE,3000
19265,James,M,30,FE,3500
2923,Rose,M,35,DA,3000
15952,Mary,F,35,BE,4000
35895,Anne,F,30,DE,3000
19357,Rose,M,35,DA,3000
1475,James,M,30,FE,3500
23093,James,M,30,FE,3500
1763,James,M,30,FE,3500
22611,Anne,F,30,DE,3000
23799,Anne,F,30,DE,3000
29933,James,M,30,FE,3500
34,Mary,F,35,BE,4000
4314,Smith,M,40,DA,4000
35378,Williams,M,30,DE,2500
27828,Smith,M,40,DA,4000
29473,Rose,M,35,DA,3000
7313,James,M,30,FE,3500
16812,Smith,M,40,DA,4000
25565,James,M,30,FE,3500
8965,Rose,M,35,DA,3000
22203,Anne,F,30,DE,3000
3554,Williams,M,30,DE,2500
35311,Rose,M,35,DA,3000
12116,Williams,M,30,DE,2500
11622,Smith,M,40,DA,4000
799,Rose,M,35,DA,3000
32718,Smith,M,40,DA,4000
24578,Williams,M,30,DE,2500
10551,Anne,F,30,DE,3000
10300,Mary,F,35,BE,4000
37631,James,M,30,FE,3500
37539,Anne,F,30,DE,3000
34724,Williams,M,30,DE,2500
14283,Anne,F,30,DE,3000
24190,Mary,F,35,BE,4000
8536,Mary,F,35,BE,4000
26770,Mary,F,35,BE,4000
11742,Smith,M,40,DA,4000
29879,James,M,30,FE,3500
13756,Mary,F,35,BE,4000
14607,Anne,F,30,DE,3000
4710,Smith,M,40,DA,4000
21,Anne,F,30,DE,3000
30442,Mary,F,35,BE,4000
10898,Williams,M,30,DE,2500
2918,Williams,M,30,DE,2500
7745,James,M,30,FE,3500
7197,Anne,F,30,DE,3000
27228,Smith,M,40,DA,4000
2602,Mary,F,35,BE,4000
4208,Williams,M,30,DE,2500
28211,James,M,30,FE,3500
35130,Smith,M,40,DA,4000
16602,Smith,M,40,DA,4000
37588,Mary,F,35,BE,4000
32688,Smith,M,40,DA,4000
1310,Williams,M,30,DE,2500
11501,James,M,30,FE,3500
38410,Mary,F,35,BE,4000
9424,Mary,F,35,BE,4000
9159,Anne,F,30,DE,3000
36023,James,M,30,FE,3500
21349,Rose,M,35,DA,3000
11545,Rose,M,35,DA,3000
31841,James,M,30,FE,3500
18158,Williams,M,30,DE,2500
3764,Williams,M,30,DE,2500
27869,James,M,30,FE,3500
17192,Williams,M,30,DE,2500
9221,James,M,30,FE,3500
29359,Rose,M,35,DA,3000
5050,Mary,F,35,BE,4000
27510,Smith,M,40,DA,4000
2266,Mary,F,35,BE,4000
36522,Smith,M,40,DA,4000
9880,Mary,F,35,BE,4000
7630,Mary,F,35,BE,4000
17045,James,M,30,FE,3500
23278,Mary,F,35,BE,4000
21236,Williams,M,30,DE,2500
39463,Rose,M,35,DA,3000
4185,Anne,F,30,DE,3000
10691,James,M,30,FE,3500
28924,Mary,F,35,BE,4000
6902,Williams,M,30,DE,2500
13236,Smith,M,40,DA,4000
29691,Anne,F,30,DE,3000
18365,James,M,30,FE,3500
7428,Smith,M,40,DA,4000
33812,Williams,M,30,DE,2500
22771,Rose,M,35,DA,3000
37020,Smith,M,40,DA,4000
12817,Rose,M,35,DA,3000
26245,Rose,M,35,DA,3000
32667,Anne,F,30,DE,3000
11682,Smith,M,40,DA,4000
32576,Williams,M,30,DE,2500
37425,Anne,F,30,DE,3000
12626,Williams,M,30,DE,2500
12351,Anne,F,30,DE,3000
9722,Williams,M,30,DE,2500
2565,Anne,F,30,DE,3000
17357,James,M,30,FE,3500
7604,Williams,M,30,DE,2500
24128,Williams,M,30,DE,2500
14000,Williams,M,30,DE,2500
35104,Mary,F,35,BE,4000
7953,Anne,F,30,DE,3000
843,Anne,F,30,DE,3000
1260,Smith,M,40,DA,4000
9846,Smith,M,40,DA,4000
5192,Williams,M,30,DE,2500
30611,James,M,30,FE,3500
1239,Anne,F,30,DE,3000
29165,James,M,30,FE,3500
36624,Smith,M,40,DA,4000
9048,Smith,M,40,DA,4000
38414,Williams,M,30,DE,2500
2540,Williams,M,30,DE,2500
18251,James,M,30,FE,3500
10575,Anne,F,30,DE,3000
306,Smith,M,40,DA,4000
19280,Williams,M,30,DE,2500
30066,Smith,M,40,DA,4000
19164,Smith,M,40,DA,4000
8929,Rose,M,35,DA,3000
7409,James,M,30,FE,3500
14685,Anne,F,30,DE,3000
5309,James,M,30,FE,3500
3528,Smith,M,40,DA,4000
34298,Williams,M,30,DE,2500
32373,Anne,F,30,DE,3000
28352,Williams,M,30,DE,2500
10605,Anne,F,30,DE,3000
22185,Anne,F,30,DE,3000
39525,Anne,F,30,DE,3000
14427,Anne,F,30,DE,3000
29908,Mary,F,35,BE,4000
20079,Anne,F,30,DE,3000
11200,Mary,F,35,BE,4000
12280,Mary,F,35,BE,4000
32599,Rose,M,35,DA,3000
16901,James,M,30,FE,3500
7356,Smith,M,40,DA,4000
26141,James,M,30,FE,3500
23661,Anne,F,30,DE,3000
12960,Smith,M,40,DA,4000
31878,Smith,M,40,DA,4000
28141,Rose,M,35,DA,3000
10226,Williams,M,30,DE,2500
6027,Anne,F,30,DE,3000
6584,Williams,M,30,DE,2500
39838,Mary,F,35,BE,4000
19592,Williams,M,30,DE,2500
21557,James,M,30,FE,3500
10571,James,M,30,FE,3500
10953,Anne,F,30,DE,3000
20691,Anne,F,30,DE,3000
38108,Williams,M,30,DE,2500
7667,James,M,30,FE,3500
3749,James,M,30,FE,3500
12104,Williams,M,30,DE,2500
8852,Williams,M,30,DE,2500
12944,Williams,M,30,DE,2500
37197,Anne,F,30,DE,3000
10149,Anne,F,30,DE,3000
34376,Williams,M,30,DE,2500
38312,Williams,M,30,DE,2500
36546,Smith,M,40,DA,4000
25703,James,M,30,FE,3500
509,James,M,30,FE,3500
2153,James,M,30,FE,3500
18504,Smith,M,40,DA,4000
501,Anne,F,30,DE,3000
38358,Smith,M,40,DA,4000
16239,Anne,F,30,DE,3000
28930,Mary,F,35,BE,4000
1757,James,M,30,FE,3500
19594,Mary,F,35,BE,4000
29979,Anne,F,30,DE,3000
19798,Mary,F,35,BE,4000
14895,Anne,F,30,DE,3000
24401,James,M,30,FE,3500
20504,Williams,M,30,DE,2500
20821,Rose,M,35,DA,3000
950,Williams,M,30,DE,2500
1001,James,M,30,FE,3500
3866,Williams,M,30,DE,2500
19191,Anne,F,30,DE,3000
24758,Williams,M,30,DE,2500
33899,James,M,30,FE,3500
20003,James,M,30,FE,3500
25610,Williams,M,30,DE,2500
31469,James,M,30,FE,3500
25204,Mary,F,35,BE,4000
23265,Anne,F,30,DE,3000
12702,Smith,M,40,DA,4000
23498,Williams,M,30,DE,2500
28764,Smith,M,40,DA,4000
14705,James,M,30,FE,3500
1331,James,M,30,FE,3500
30909,Anne,F,30,DE,3000
29995,Rose,M,35,DA,3000
9633,Anne,F,30,DE,3000
32252,Williams,M,30,DE,2500
6747,Anne,F,30,DE,3000
23170,Mary,F,35,BE,4000
39734,Williams,M,30,DE,2500
788,Williams,M,30,DE,2500
39183,Anne,F,30,DE,3000
30430,Mary,F,35,BE,4000
14958,Smith,M,40,DA,4000
24452,Williams,M,30,DE,2500
4187,James,M,30,FE,3500
35235,Anne,F,30,DE,3000
35998,Mary,F,35,BE,4000
37005,Anne,F,30,DE,3000
11193,Anne,F,30,DE,3000
32782,Mary,F,35,BE,4000
2410,Mary,F,35,BE,4000
27110,Williams,M,30,DE,2500
34801,Rose,M,35,DA,3000
3431,James,M,30,FE,3500
33564,Smith,M,40,DA,4000
9193,Rose,M,35,DA,3000
39766,Mary,F,35,BE,4000
28185,Anne,F,30,DE,3000
34637,James,M,30,FE,3500
34443,Anne,F,30,DE,3000
26695,Rose,M,35,DA,3000
27248,Williams,M,30,DE,2500
33367,Rose,M,35,DA,3000
39198,Smith,M,40,DA,4000
25028,Williams,M,30,DE,2500
3963,Anne,F,30,DE,3000
25377,Anne,F,30,DE,3000
14454,Smith,M,40,DA,4000
28664,Williams,M,30,DE,2500
23761,Rose,M,35,DA,3000
16909,Rose,M,35,DA,3000
32421,Anne,F,30,DE,3000
28041,Anne,F,30,DE,3000
12613,Rose,M,35,DA,3000
25827,Anne,F,30,DE,3000
1233,Anne,F,30,DE,3000
9031,Rose,M,35,DA,3000
18005,James,M,30,FE,3500
29197,Rose,M,35,DA,3000
34552,Mary,F,35,BE,4000
27483,Anne,F,30,DE,3000
30845,James,M,30,FE,3500
32174,Williams,M,30,DE,2500
9392,Williams,M,30,DE,2500
37812,Smith,M,40,DA,4000
36231,Anne,F,30,DE,3000
22555,Rose,M,35,DA,3000
3385,Rose,M,35,DA,3000
22588,Mary,F,35,BE,4000
13931,James,M,30,FE,3500
12216,Smith,M,40,DA,4000
19330,Mary,F,35,BE,4000
11117,James,M,30,FE,3500
25718,Williams,M,30,DE,2500
5131,Rose,M,35,DA,3000
10493,James,M,30,FE,3500
35768,Williams,M,30,DE,2500
