cd,name,gender,age,div,salary
12790,Mary,F,35,BE,4000
3795,Anne,F,30,DE,3000
16601,James,M,30,FE,3500
5861,James,M,30,FE,3500
44154,Smith,M,40,DA,4000
13186,Mary,F,35,BE,4000
49433,James,M,30,FE,3500
6723,Anne,F,30,DE,3000
1480,Mary,F,35,BE,4000
40440,Smith,M,40,DA,4000
43411,Rose,M,35,DA,3000
37018,Mary,F,35,BE,4000
47436,Smith,M,40,DA,4000
12975,Anne,F,30,DE,3000
37675,Rose,M,35,DA,3000
33240,Smith,M,40,DA,4000
39969,Anne,F,30,DE,3000
11836,Mary,F,35,BE,4000
49193,James,M,30,FE,3500
21020,Williams,M,30,DE,2500
44067,Anne,F,30,DE,3000
27971,James,M,30,FE,3500
20601,Anne,F,30,DE,3000
1296,Smith,M,40,DA,4000
22017,Anne,F,30,DE,3000
45904,Mary,F,35,BE,4000
4362,Smith,M,40,DA,4000
49626,Smith,M,40,DA,4000
20115,Anne,F,30,DE,3000
5860,Mary,F,35,BE,4000
31288,Mary,F,35,BE,4000
933,Anne,F,30,DE,3000
31622,Williams,M,30,DE,2500
13688,Williams,M,30,DE,2500
18633,Anne,F,30,DE,3000
41571,Anne,F,30,DE,3000
9074,Williams,M,30,DE,2500
42770,Williams,M,30,DE,2500
29557,Rose,M,35,DA,3000
10947,Anne,F,30,DE,3000
19723,Rose,M,35,DA,3000
37555,Rose,M,35,DA,3000
30945,Anne,F,30,DE,3000
25309,Rose,M,35,DA,3000
44761,Rose,M,35,DA,3000
28526,Williams,M,30,DE,2500
49634,Williams,M,30,DE,2500
41813,James,M,30,FE,3500
41460,Smith,M,40,DA,4000
77,James,M,30,FE,3500
44503,Rose,M,35,DA,3000
38705,James,M,30,FE,3500
48356,Williams,M,30,DE,2500
47174,Williams,M,30,DE,2500
21872,Williams,M,30,DE,2500
31333,Rose,M,35,DA,3000
24843,Anne,F,30,DE,3000
21917,James,M,30,FE,3500
18201,Anne,F,30,DE,3000
27178,Mary,F,35,BE,4000
48754,Mary,F,35,BE,4000
14355,Anne,F,30,DE,3000
3280,Mary,F,35,BE,4000
44157,Anne,F,30,DE,3000
46408,Mary,F,35,BE,4000
44434,Mary,F,35,BE,4000
12355,Rose,M,35,DA,3000
49878,Smith,M,40,DA,4000
38421,Anne,F,30,DE,3000
46311,Anne,F,30,DE,3000
49311,Anne,F,30,DE,3000
46693,Rose,M,35,DA,3000
40275,Anne,F,30,DE,3000
21901,Rose,M,35,DA,3000
4054,Mary,F,35,BE,4000
33265,Rose,M,35,DA,3000
38928,Smith,M,40,DA,4000
7305,Anne,F,30,DE,3000
25209,Anne,F,30,DE,3000
49270,Mary,F,35,BE,4000
8416,Mary,F,35,BE,4000
19890,Smith,M,40,DA,4000
23951,James,M,30,FE,3500
22657,Rose,M,35,DA,3000
28527,Anne,F,30,DE,3000
28151,James,M,30,FE,3500
13906,Mary,F,35,BE,4000
6669,Anne,F,30,DE,3000
34863,Anne,F,30,DE,3000
49774,Mary,F,35,BE,4000
33491,James,M,30,FE,3500
14150,Williams,M,30,DE,2500
16805,James,M,30,FE,3500
6100,Mary,F,35,BE,4000
29396,Williams,M,30,DE,2500
1238,Williams,M,30,DE,2500
35478,Smith,M,40,DA,4000
48341,James,M,30,FE,3500
5019,Anne,F,30,DE,3000
31908,Smith,M,40,DA,4000
23658,Smith,M,40,DA,4000
5544,Smith,M,40,DA,4000
44846,Williams,M,30,DE,2500
40784,Williams,M,30,DE,2500
37168,Mary,F,35,BE,4000
31346,Williams,M,30,DE,2500
2896,Mary,F,35,BE,4000
23811,Anne,F,30,DE,3000
43459,Rose,M,35,DA,3000
38023,Rose,M,35,DA,3000
4552,Mary,F,35,BE,4000
40491,Anne,F,30,DE,3000
31392,Smith,M,40,DA,4000
18464,Williams,M,30,DE,2500
11110,Mary,F,35,BE,4000
36267,Anne,F,30,DE,3000
5317,Rose,M,35,DA,3000
40904,Williams,M,30,DE,2500
1607,James,M,30,FE,3500
43468,Mary,F,35,BE,4000
35458,Mary,F,35,BE,4000
36432,Smith,M,40,DA,4000
43336,Mary,F,35,BE,4000
20308,Mary,F,35,BE,4000
2224,Mary,F,35,BE,4000
20524,Mary,F,35,BE,4000
8772,Smith,M,40,DA,4000
10988,Williams,M,30,DE,2500
31791,Anne,F,30,DE,3000
16800,Smith,M,40,DA,4000
18989,James,M,30,FE,3500
28185,Anne,F,30,DE,3000
33860,Williams,M,30,DE,2500
22746,Smith,M,40,DA,4000
37479,Anne,F,30,DE,3000
14064,Smith,M,40,DA,4000
9919,Rose,M,35,DA,3000
34717,Rose,M,35,DA,3000
30079,Rose,M,35,DA,3000
47070,Smith,M,40,DA,4000
6490,Mary,F,35,BE,4000
30927,Anne,F,30,DE,3000
17680,Mary,F,35,BE,4000
19186,Mary,F,35,BE,4000
2228,Williams,M,30,DE,2500
18043,Rose,M,35,DA,3000
37491,Anne,F,30,DE,3000
135,Anne,F,30,DE,3000
20742,Smith,M,40,DA,4000
2541,Anne,F,30,DE,3000
47584,Mary,F,35,BE,4000
48325,Rose,M,35,DA,3000
49028,Williams,M,30,DE,2500
6702,Smith,M,40,DA,4000
5426,Williams,M,30,DE,2500
19684,Mary,F,35,BE,4000
5510,Williams,M,30,DE,2500
5283,Anne,F,30,DE,3000
28738,Mary,F,35,BE,4000
20490,Smith,M,40,DA,4000
8280,Smith,M,40,DA,4000
19569,Anne,F,30,DE,3000
5152,Mary,F,35,BE,4000
15533,James,M,30,FE,3500
10654,Mary,F,35,BE,4000
41762,Williams,M,30,DE,2500
9385,Rose,M,35,DA,3000
12090,Smith,M,40,DA,4000
43204,Mary,F,35,BE,4000
16596,Smith,M,40,DA,4000
46350,Smith,M,40,DA,4000
25058,Williams,M,30,DE,2500
36931,Rose,M,35,DA,3000
12370,Mary,F,35,BE,4000
39866,Williams,M,30,DE,2500
29996,Williams,M,30,DE,2500
5686,Mary,F,35,BE,4000
41117,James,M,30,FE,3500
41918,Williams,M,30,DE,2500
11877,Anne,F,30,DE,3000
47057,James,M,30,FE,3500
12208,Mary,F,35,BE,4000
17557,Rose,M,35,DA,3000
23772,Smith,M,40,DA,4000
23159,James,M,30,FE,3500
25081,Rose,M,35,DA,3000
35519,James,M,30,FE,3500
45277,Rose,M,35,DA,3000
4082,Williams,M,30,DE,2500
46262,Williams,M,30,DE,2500
29167,Rose,M,35,DA,3000
7792,Mary,F,35,BE,4000
47403,Anne,F,30,DE,3000
45149,James,M,30,FE,3500
21370,Mary,F,35,BE,4000
47967,Anne,F,30,DE,3000
34219,Rose,M,35,DA,3000
14749,Rose,M,35,DA,3000
38576,Williams,M,30,DE,2500
32116,Mary,F,35,BE,4000
25361,James,M,30,FE,3500
41465,James,M,30,FE,3500
35858,Williams,M,30,DE,2500
44355,Anne,F,30,DE,3000
38522,Williams,M,30,DE,2500
18366,Smith,M,40,DA,4000
9684,Smith,M,40,DA,4000
35412,Smith,M,40,DA,4000
1806,Smith,M,40,DA,4000
32472,Smith,M,40,DA,4000
23555,James,M,30,FE,3500
16194,Smith,M,40,DA,4000
35427,Anne,F,30,DE,3000
22252,Mary,F,35,BE,4000
37036,Mary,F,35,BE,4000
38501,James,M,30,FE,3500
34017,Anne,F,30,DE,3000
29907,Anne,F,30,DE,3000
10015,Rose,M,35,DA,3000
10601,James,M,30,FE,3500
23237,James,M,30,FE,3500
4432,Mary,F,35,BE,4000
8864,Williams,M,30,DE,2500
42375,Anne,F,30,DE,3000
47618,Williams,M,30,DE,2500
13242,Smith,M,40,DA,4000
7740,Smith,M,40,DA,4000
41405,James,M,30,FE,3500
23015,James,M,30,FE,3500
25592,Williams,M,30,DE,2500
37160,Williams,M,30,DE,2500
45646,Mary,F,35,BE,4000
18285,Anne,F,30,DE,3000
9256,Mary,F,35,BE,4000
24562,Mary,F,35,BE,4000
39242,Williams,M,30,DE,2500
44953,Rose,M,35,DA,3000
39587,James,M,30,FE,3500
3223,Rose,M,35,DA,3000
3782,Williams,M,30,DE,2500
6619,Rose,M,35,DA,3000
19326,Smith,M,40,DA,4000
31039,Rose,M,35,DA,3000
9245,James,M,30,FE,3500
22633,Rose,M,35,DA,3000
27278,Williams,M,30,DE,2500
18032,Williams,M,30,DE,2500
32143,Rose,M,35,DA,3000
16319,James,M,30,FE,3500
47751,Anne,F,30,DE,3000
44485,Rose,M,35,DA,3000
48571,Rose,M,35,DA,3000
2417,James,M,30,FE,3500
38638,Mary,F,35,BE,4000
29397,Anne,F,30,DE,3000
27024,Smith,M,40,DA,4000
27942,Smith,M,40,DA,4000
43526,Williams,M,30,DE,2500
15053,James,M,30,FE,3500
36178,Mary,F,35,BE,4000
10742,Williams,M,30,DE,2500
32572,Mary,F,35,BE,4000
4713,Anne,F,30,DE,3000
22953,Anne,F,30,DE,3000
10184,Williams,M,30,DE,2500
24803,James,M,30,FE,3500
23870,Williams,M,30,DE,2500
5834,Williams,M,30,DE,2500
6646,Mary,F,35,BE,4000
39241,Rose,M,35,DA,3000
28861,Rose,M,35,DA,3000
38255,James,M,30,FE,3500
21780,Smith,M,40,DA,4000
20184,Smith,M,40,DA,4000
29966,Williams,M,30,DE,2500
3618,Smith,M,40,DA,4000
18125,James,M,30,FE,3500
7832,Williams,M,30,DE,2500
25340,Williams,M,30,DE,2500
9796,Mary,F,35,BE,4000
20883,Anne,F,30,DE,3000
25180,Mary,F,35,BE,4000
35608,Mary,F,35,BE,4000
17167,Rose,M,35,DA,3000
23147,James,M,30,FE,3500
48360,Smith,M,40,DA,4000
38125,Rose,M,35,DA,3000
47865,Anne,F,30,DE,3000
17786,Williams,M,30,DE,2500
5773,Rose,M,35,DA,3000
47860,Mary,F,35,BE,4000
15801,Anne,F,30,DE,3000
599,James,M,30,FE,3500
22146,Smith,M,40,DA,4000
2369,James,M,30,FE,3500
8038,Mary,F,35,BE,4000
41023,Rose,M,35,DA,3000
11785,Rose,M,35,DA,3000
30674,Williams,M,30,DE,2500
1911,Anne,F,30,DE,3000
1290,Smith,M,40,DA,4000
2032,Mary,F,35,BE,4000
2340,Smith,M,40,DA,4000
32768,Williams,M,30,DE,2500
18587,James,M,30,FE,3500
42235,Rose,M,35,DA,3000
20178,Smith,M,40,DA,4000
29658,Smith,M,40,DA,4000
21741,Anne,F,30,DE,3000
48292,Mary,F,35,BE,4000
34366,Mary,F,35,BE,4000
40089,Anne,F,30,DE,3000
11152,Mary,F,35,BE,4000
45548,Williams,M,30,DE,2500
17902,Mary,F,35,BE,4000
11522,Williams,M,30,DE,2500
49456,Mary,F,35,BE,4000
40660,Mary,F,35,BE,4000
37032,Smith,M,40,DA,4000
37618,Mary,F,35,BE,4000
33044,Williams,M,30,DE,2500
2709,Anne,F,30,DE,3000
18781,Rose,M,35,DA,3000
8119,Rose,M,35,DA,3000
47836,Mary,F,35,BE,4000
32791,Rose,M,35,DA,3000
47597,James,M,30,FE,3500
15611,James,M,30,FE,3500
24683,James,M,30,FE,3500
18862,Mary,F,35,BE,4000
13848,Smith,M,40,DA,4000
25862,Williams,M,30,DE,2500
28706,Williams,M,30,DE,2500
32575,Rose,M,35,DA,3000
38606,Williams,M,30,DE,2500
32015,James,M,30,FE,3500
35942,Williams,M,30,DE,2500
35729,James,M,30,FE,3500
3099,Anne,F,30,DE,3000
4167,Anne,F,30,DE,3000
49554,Smith,M,40,DA,4000
6891,Anne,F,30,DE,3000
8865,Anne,F,30,DE,3000
48424,Mary,F,35,BE,4000
5728,Mary,F,35,BE,4000
4882,Mary,F,35,BE,4000
486,Smith,M,40,DA,4000
44681,James,M,30,FE,3500
8310,Smith,M,40,DA,4000
21555,Anne,F,30,DE,3000
46381,Rose,M,35,DA,3000
38805,Anne,F,30,DE,3000
30484,Mary,F,35,BE,4000
42863,James,M,30,FE,3500
4755,Anne,F,30,DE,3000
45709,Rose,M,35,DA,3000
10239,Anne,F,30,DE,3000
26096,Williams,M,30,DE,2500
41151,Anne,F,30,DE,3000
14684,Williams,M,30,DE,2500
35561,James,M,30,FE,3500
25473,Anne,F,30,DE,3000
45435,Anne,F,30,DE,3000
29746,Mary,F,35,BE,4000
14344,Mary,F,35,BE,4000
17271,Anne,F,30,DE,3000
46719,Anne,F,30,DE,3000
16596,Smith,M,40,DA,4000
7685,James,M,30,FE,3500
30539,James,M,30,FE,3500
42476,Williams,M,30,DE,2500
25959,Anne,F,30,DE,3000
14108,Williams,M,30,DE,2500
12219,Anne,F,30,DE,3000
7998,Smith,M,40,DA,4000
46081,Rose,M,35,DA,3000
34073,James,M,30,FE,3500
25341,Anne,F,30,DE,3000
24160,Mary,F,35,BE,4000
37764,Smith,M,40,DA,4000
27548,Williams,M,30,DE,2500
11854,Mary,F,35,BE,4000
41212,Mary,F,35,BE,4000
708,Smith,M,40,DA,4000
15727,Rose,M,35,DA,3000
49126,Mary,F,35,BE,4000
44568,Smith,M,40,DA,4000
16475,James,M,30,FE,3500
48788,Williams,M,30,DE,2500
18635,James,M,30,FE,3500
40933,Rose,M,35,DA,3000
48855,Anne,F,30,DE,3000
37504,Mary,F,35,BE,4000
17620,Mary,F,35,BE,4000
27677,James,M,30,FE,3500
31063,Rose,M,35,DA,3000
24186,Smith,M,40,DA,4000
45429,Anne,F,30,DE,3000
9398,Williams,M,30,DE,2500
13770,Smith,M,40,DA,4000
19991,James,M,30,FE,3500
4719,Anne,F,30,DE,3000
13878,Smith,M,40,DA,4000
215,James,M,30,FE,3500
16602,Smith,M,40,DA,4000
45369,Anne,F,30,DE,3000
28081,Rose,M,35,DA,3000
27672,Smith,M,40,DA,4000
24769,Rose,M,35,DA,3000
12300,Smith,M,40,DA,4000
33482,Williams,M,30,DE,2500
34368,Smith,M,40,DA,4000
14020,Mary,F,35,BE,4000
41923,Rose,M,35,DA,3000
47529,Anne,F,30,DE,3000
38356,Mary,F,35,BE,4000
11671,Rose,M,35,DA,3000
18474,Smith,M,40,DA,4000
38982,Smith,M,40,DA,4000
3381,Anne,F,30,DE,3000
32623,Rose,M,35,DA,3000
12955,Rose,M,35,DA,3000
26596,Mary,F,35,BE,4000
4132,Mary,F,35,BE,4000
37948,Mary,F,35,BE,4000
18249,Anne,F,30,DE,3000
41528,Williams,M,30,DE,2500
47247,Anne,F,30,DE,3000
8633,James,M,30,FE,3500
34151,James,M,30,FE,3500
40500,Smith,M,40,DA,4000
40610,Williams,M,30,DE,2500
6464,Williams,M,30,DE,2500
47382,Smith,M,40,DA,4000
17491,Rose,M,35,DA,3000
19875,Anne,F,30,DE,3000
6667,Rose,M,35,DA,3000
15177,Anne,F,30,DE,3000
24110,Williams,M,30,DE,2500
226,Mary,F,35,BE,4000
39502,Mary,F,35,BE,4000
30264,Smith,M,40,DA,4000
6626,Williams,M,30,DE,2500
8707,Rose,M,35,DA,3000
12241,Rose,M,35,DA,3000
48988,Mary,F,35,BE,4000
24585,Anne,F,30,DE,3000
41293,Rose,M,35,DA,3000
33262,Mary,F,35,BE,4000
7983,Anne,F,30,DE,3000
16344,Smith,M,40,DA,4000
27831,Anne,F,30,DE,3000
14850,Smith,M,40,DA,4000
19611,Anne,F,30,DE,3000
37689,Anne,F,30,DE,3000
22704,Smith,M,40,DA,4000
34924,Mary,F,35,BE,4000
42721,Rose,M,35,DA,3000
18944,Williams,M,30,DE,2500
7626,Smith,M,40,DA,4000
41628,Smith,M,40,DA,4000
19763,James,M,30,FE,3500
22333,Rose,M,35,DA,3000
14047,Rose,M,35,DA,3000
37576,Mary,F,35,BE,4000
9079,Rose,M,35,DA,3000
25901,James,M,30,FE,3500
1151,James,M,30,FE,3500
32777,James,M,30,FE,3500
32676,Smith,M,40,DA,4000
5408,Williams,M,30,DE,2500
16392,Smith,M,40,DA,4000
11328,Smith,M,40,DA,4000
31204,Mary,F,35,BE,4000
9284,Williams,M,30,DE,2500
27594,Smith,M,40,DA,4000
40055,James,M,30,FE,3500
12495,Anne,F,30,DE,3000
13381,Rose,M,35,DA,3000
23864,Williams,M,30,DE,2500
37248,Smith,M,40,DA,4000
28235,James,M,30,FE,3500
18472,Mary,F,35,BE,4000
6219,Anne,F,30,DE,3000
22518,Smith,M,40,DA,4000
12460,Mary,F,35,BE,4000
33699,Anne,F,30,DE,3000
12859,Rose,M,35,DA,3000
18675,Anne,F,30,DE,3000
15937,Rose,M,35,DA,3000
5315,James,M,30,FE,3500
17415,Anne,F,30,DE,3000
42108,Smith,M,40,DA,4000
44715,Anne,F,30,DE,3000
36444,Smith,M,40,DA,4000
46957,Rose,M,35,DA,3000
39151,Rose,M,35,DA,3000
45789,Anne,F,30,DE,3000
41696,Williams,M,30,DE,2500
19403,James,M,30,FE,3500
15302,Williams,M,30,DE,2500
3794,Williams,M,30,DE,2500
27538,Mary,F,35,BE,4000
38558,Williams,M,30,DE,2500
36812,Williams,M,30,DE,2500
2577,Anne,F,30,DE,3000
32689,Rose,M,35,DA,3000
25123,Rose,M,35,DA,3000
44616,Smith,M,40,DA,4000
16902,Smith,M,40,DA,4000
42635,James,M,30,FE,3500
35777,James,M,30,FE,3500
36071,James,M,30,FE,3500
33913,Rose,M,35,DA,3000
42371,James,M,30,FE,3500
6065,James,M,30,FE,3500
15278,Williams,M,30,DE,2500
49582,Mary,F,35,BE,4000
16115,James,M,30,FE,3500
13702,Mary,F,35,BE,4000
13766,Williams,M,30,DE,2500
25620,Smith,M,40,DA,4000
25535,James,M,30,FE,3500
27809,James,M,30,FE,3500
175,Rose,M,35,DA,3000
29070,Smith,M,40,DA,4000
18684,Smith,M,40,DA,4000
40986,Smith,M,40,DA,4000
43531,Rose,M,35,DA,3000
23328,Smith,M,40,DA,4000
39077,James,M,30,FE,3500
26348,Williams,M,30,DE,2500
11230,Mary,F,35,BE,4000
4897,Rose,M,35,DA,3000
10288,Mary,F,35,BE,4000
20850,Smith,M,40,DA,4000
22159,Rose,M,35,DA,3000
10306,Mary,F,35,BE,4000
12924,Smith,M,40,DA,4000
14949,Anne,F,30,DE,3000
48294,Smith,M,40,DA,4000
23537,James,M,30,FE,3500
45369,Anne,F,30,DE,3000
17619,Anne,F,30,DE,3000
4292,Williams,M,30,DE,2500
4436,Williams,M,30,DE,2500
48168,Smith,M,40,DA,4000
3467,James,M,30,FE,3500
9178,Mary,F,35,BE,4000
41238,Smith,M,40,DA,4000
25475,James,M,30,FE,3500
23913,Anne,F,30,DE,3000
15422,Williams,M,30,DE,2500
23620,Mary,F,35,BE,4000
12670,Mary,F,35,BE,4000
38427,Anne,F,30,DE,3000
41551,Rose,M,35,DA,3000
17958,Smith,M,40,DA,4000
39582,Smith,M,40,DA,4000
8199,Anne,F,30,DE,3000
44632,Mary,F,35,BE,4000
11771,James,M,30,FE,3500
40019,James,M,30,FE,3500
15716,Williams,M,30,DE,2500
7877,James,M,30,FE,3500
6568,Mary,F,35,BE,4000
28741,Rose,M,35,DA,3000
14514,Smith,M,40,DA,4000
37639,Rose,M,35,DA,3000
34612,Mary,F,35,BE,4000
23430,Smith,M,40,DA,4000
26426,Williams,M,30,DE,2500
28016,Williams,M,30,DE,2500
41204,Williams,M,30,DE,2500
16332,Smith,M,40,DA,4000
18394,Mary,F,35,BE,4000
44266,Mary,F,35,BE,4000
6756,Smith,M,40,DA,4000
28049,James,M,30,FE,3500
19912,Mary,F,35,BE,4000
944,Williams,M,30,DE,2500
23602,Mary,F,35,BE,4000
43203,Anne,F,30,DE,3000
7172,Williams,M,30,DE,2500
39101,James,M,30,FE,3500
32441,James,M,30,FE,3500
39676,Mary,F,35,BE,4000
40870,Mary,F,35,BE,4000
39063,Anne,F,30,DE,3000
17480,Williams,M,30,DE,2500
36553,Rose,M,35,DA,3000
7180,Mary,F,35,BE,4000
37218,Smith,M,40,DA,4000
21339,Anne,F,30,DE,3000
24619,Rose,M,35,DA,3000
1887,Anne,F,30,DE,3000
23085,Anne,F,30,DE,3000
3389,James,M,30,FE,3500
38385,Anne,F,30,DE,3000
37035,Anne,F,30,DE,3000
2756,Williams,M,30,DE,2500
21512,Williams,M,30,DE,2500
14939,James,M,30,FE,3500
26827,Rose,M,35,DA,3000
21420,Smith,M,40,DA,4000
2546,Williams,M,30,DE,2500
34589,James,M,30,FE,3500
28088,Williams,M,30,DE,2500
2309,James,M,30,FE,3500
23486,Williams,M,30,DE,2500
47748,Smith,M,40,DA,4000
46167,Anne,F,30,DE,3000
19346,Williams,M,30,DE,2500
26346,Smith,M,40,DA,4000
44762,Williams,M,30,DE,2500
25963,Rose,M,35,DA,3000
30920,Williams,M,30,DE,2500
39699,Anne,F,30,DE,3000
25389,Anne,F,30,DE,3000
49365,Anne,F,30,DE,3000
42000,Smith,M,40,DA,4000
46708,Mary,F,35,BE,4000
29960,Williams,M,30,DE,2500
17673,Anne,F,30,DE,3000
31227,Anne,F,30,DE,3000
31287,Anne,F,30,DE,3000
24227,James,M,30,FE,3500
17797,Rose,M,35,DA,3000
33240,Smith,M,40,DA,4000
38419,Rose,M,35,DA,3000
41398,Mary,F,35,BE,4000
36315,Anne,F,30,DE,3000
34829,James,M,30,FE,3500
27376,Mary,F,35,BE,4000
25644,Smith,M,40,DA,4000
26946,Smith,M,40,DA,4000
30597,Anne,F,30,DE,3000
38253,Anne,F,30,DE,3000
2103,Anne,F,30,DE,3000
17735,James,M,30,FE,3500
9154,Mary,F,35,BE,4000
4413,Anne,F,30,DE,3000
21161,James,M,30,FE,3500
7115,James,M,30,FE,3500
10232,Williams,M,30,DE,2500
41057,James,M,30,FE,3500
16257,Anne,F,30,DE,3000
6680,Williams,M,30,DE,2500
47836,Mary,F,35,BE,4000
12319,Rose,M,35,DA,3000
14953,Rose,M,35,DA,3000
30092,Williams,M,30,DE,2500
7607,James,M,30,FE,3500
32930,Williams,M,30,DE,2500
8164,Mary,F,35,BE,4000
35773,Rose,M,35,DA,3000
4489,Rose,M,35,DA,3000
20487,Anne,F,30,DE,3000
20558,Williams,M,30,DE,2500
13374,Smith,M,40,DA,4000
7850,Williams,M,30,DE,2500
46648,Mary,F,35,BE,4000
30935,James,M,30,FE,3500
13314,Smith,M,40,DA,4000
32815,Rose,M,35,DA,3000
27592,Mary,F,35,BE,4000
34791,Anne,F,30,DE,3000
9349,Rose,M,35,DA,3000
18059,James,M,30,FE,3500
37806,Smith,M,40,DA,4000
21146,Williams,M,30,DE,2500
41456,Williams,M,30,DE,2500
4625,James,M,30,FE,3500
28570,Mary,F,35,BE,4000
32815,Rose,M,35,DA,3000
21704,Williams,M,30,DE,2500
46858,Mary,F,35,BE,4000
43591,Rose,M,35,DA,3000
15262,Mary,F,35,BE,4000
20552,Williams,M,30,DE,2500
26672,Williams,M,30,DE,2500
8327,James,M,30,FE,3500
31616,Williams,M,30,DE,2500
25605,Anne,F,30,DE,3000
43922,Williams,M,30,DE,2500
16685,James,M,30,FE,3500
13814,Williams,M,30,DE,2500
8895,Anne,F,30,DE,3000
41538,Smith,M,40,DA,4000
34304,Williams,M,30,DE,2500
28103,James,M,30,FE,3500
47090,Williams,M,30,DE,2500
32202,Smith,M,40,DA,4000
2946,Smith,M,40,DA,4000
44545,Rose,M,35,DA,3000
45478,Mary,F,35,BE,4000
30979,Rose,M,35,DA,3000
41760,Smith,M,40,DA,4000
28267,Rose,M,35,DA,3000
22512,Smith,M,40,DA,4000
37595,James,M,30,FE,3500
48537,Anne,F,30,DE,3000
20551,Rose,M,35,DA,3000
26805,Anne,F,30,DE,3000
19717,Rose,M,35,DA,3000
14361,Anne,F,30,DE,3000
42738,Smith,M,40,DA,4000
15696,Smith,M,40,DA,4000
2952,Smith,M,40,DA,4000
3022,Mary,F,35,BE,4000
20807,James,M,30,FE,3500
14026,Mary,F,35,BE,4000
23791,Rose,M,35,DA,3000
38494,Mary,F,35,BE,4000
30727,Rose,M,35,DA,3000
40884,Smith,M,40,DA,4000
35481,Anne,F,30,DE,3000
19865,James,M,30,FE,3500
32284,Mary,F,35,BE,4000
8540,Williams,M,30,DE,2500
36489,Anne,F,30,DE,3000
32615,James,M,30,FE,3500
45712,Mary,F,35,BE,4000
22296,Smith,M,40,DA,4000
30749,James,M,30,FE,3500
34768,Mary,F,35,BE,4000
366,Smith,M,40,DA,4000
49135,Rose,M,35,DA,3000
23577,Anne,F,30,DE,3000
25635,Anne,F,30,DE,3000
24072,Smith,M,40,DA,4000
2805,Anne,F,30,DE,3000
6771,Anne,F,30,DE,3000
24919,Rose,M,35,DA,3000
34936,Mary,F,35,BE,4000
24680,Williams,M,30,DE,2500
1479,Anne,F,30,DE,3000
44947,Rose,M,35,DA,3000
49304,Williams,M,30,DE,2500
5671,Rose,M,35,DA,3000
28545,Anne,F,30,DE,3000
38031,Anne,F,30,DE,3000
17743,Rose,M,35,DA,3000
18433,Rose,M,35,DA,3000
17155,Rose,M,35,DA,3000
38388,Smith,M,40,DA,4000
20205,Anne,F,30,DE,3000
7441,Rose,M,35,DA,3000
6685,Rose,M,35,DA,3000
33056,Williams,M,30,DE,2500
2523,Anne,F,30,DE,3000
39252,Smith,M,40,DA,4000
29425,Rose,M,35,DA,3000
3317,James,M,30,FE,3500
43523,James,M,30,FE,3500
34169,James,M,30,FE,3500
36069,Anne,F,30,DE,3000
4779,Anne,F,30,DE,3000
6621,Anne,F,30,DE,3000
24658,Mary,F,35,BE,4000
47000,Williams,M,30,DE,2500
47915,James,M,30,FE,3500
17059,Rose,M,35,DA,3000
551,James,M,30,FE,3500
14906,Williams,M,30,DE,2500
4137,Anne,F,30,DE,3000
23107,Rose,M,35,DA,3000
37066,Mary,F,35,BE,4000
44223,Anne,F,30,DE,3000
8616,Smith,M,40,DA,4000
26861,James,M,30,FE,3500
8306,Williams,M,30,DE,2500
27639,Anne,F,30,DE,3000
20282,Williams,M,30,DE,2500
247,Rose,M,35,DA,3000
29280,Smith,M,40,DA,4000
9385,Rose,M,35,DA,3000
11887,Rose,M,35,DA,3000
3948,Smith,M,40,DA,4000
44951,James,M,30,FE,3500
8121,Anne,F,30,DE,3000
38042,Williams,M,30,DE,2500
6981,Anne,F,30,DE,3000
25787,James,M,30,FE,3500
38619,Anne,F,30,DE,3000
15913,Rose,M,35,DA,3000
23294,Williams,M,30,DE,2500
2351,James,M,30,FE,3500
21678,Smith,M,40,DA,4000
1104,Smith,M,40,DA,4000
2900,Williams,M,30,DE,2500
23590,Mary,F,35,BE,4000
5544,Smith,M,40,DA,4000
1724,Williams,M,30,DE,2500
29449,Rose,M,35,DA,3000
33604,Mary,F,35,BE,4000
4536,Smith,M,40,DA,4000
34212,Smith,M,40,DA,4000
32752,Mary,F,35,BE,4000
44670,Smith,M,40,DA,4000
8600,Williams,M,30,DE,2500
31649,James,M,30,FE,3500
26301,Anne,F,30,DE,3000
37585,Rose,M,35,DA,3000
23384,Williams,M,30,DE,2500
24477,Anne,F,30,DE,3000
3481,Rose,M,35,DA,3000
15511,Rose,M,35,DA,3000
19892,Williams,M,30,DE,2500
9887,James,M,30,FE,3500
21198,Smith,M,40,DA,4000
14694,Smith,M,40,DA,4000
43005,Anne,F,30,DE,3000
1685,James,M,30,FE,3500
47502,Smith,M,40,DA,4000
32074,Mary,F,35,BE,4000
45384,Smith,M,40,DA,4000
25747,Rose,M,35,DA,3000
6870,Smith,M,40,DA,4000
43072,Mary,F,35,BE,4000
3119,James,M,30,FE,3500
21443,James,M,30,FE,3500
5771,James,M,30,FE,3500
35486,Williams,M,30,DE,2500
23936,Williams,M,30,DE,2500
31524,Smith,M,40,DA,4000
25850,Williams,M,30,DE,2500
4696,Mary,F,35,BE,4000
44765,James,M,30,FE,3500
624,Smith,M,40,DA,4000
23770,Mary,F,35,BE,4000
34950,Smith,M,40,DA,4000
2663,James,M,30,FE,3500
30435,Anne,F,30,DE,3000
892,Mary,F,35,BE,4000
32375,James,M,30,FE,3500
11053,Rose,M,35,DA,3000
21488,Williams,M,30,DE,2500
